species_id,group_name,invname,comname,alt_status,sciname,status_category,region_name,id,abbrev,region_num,region_desc,vip,status
4195,Flowering Plants,No common name,No common name,,Gonocalyx concolor,Listed,Region 4,3990,Wherever found,4,Southeast Region,P,Endangered
9237,Flowering Plants,haha,haha,,Cyanea duvalliorum,Listed,Region 1,10222,Wherever found,1,Pacific Region,P,Endangered
5835,Flowering Plants,Nanu,Nanu,,Gardenia remyi,Listed,Region 1,5186,Wherever found,1,Pacific Region,P,Endangered
5531,Flowering Plants,"amole, purple",Purple amole,,Chlorogalum purpureum,Listed,Region 8,528,Wherever found,8,Pacific Southwest Region,P,Threatened
7229,Flowering Plants,"Cactus, Cochise pincushion",Cochise pincushion cactus,,Coryphantha robbinsorum,Listed,Region 2,910,Wherever found,2,Southwest Region,P,Threatened
5210,Flowering Plants,"Stickseed, showy",Showy stickseed,,Hackelia venusta,Listed,Region 1,556,Wherever found,1,Pacific Region,P,Endangered
2833,Flowering Plants,"Prickly-apple, aboriginal",Aboriginal Prickly-apple,,Harrisia (=Cereus) aboriginum (=gracilis),Listed,Region 4,2211,,4,Southeast Region,P,Endangered
5968,Flowering Plants,Alani,Alani,,Melicope degeneri,Listed,Region 1,1609,Wherever found,1,Pacific Region,P,Endangered
3461,Flowering Plants,"Pawpaw, four-petal",Four-petal pawpaw,,Asimina tetramera,Listed,Region 4,637,,4,Southeast Region,P,Endangered
5667,Flowering Plants,No common name,No common name,,Achyranthes mutica,Listed,Region 1,497,Wherever found,1,Pacific Region,P,Endangered
5703,Flowering Plants,No common name,No common name,,Schiedea verticillata,Listed,Region 1,606,Wherever found,1,Pacific Region,P,Endangered
2670,Flowering Plants,`Anaunau,`Anaunau,,Lepidium arbuscula,Listed,Region 1,567,Wherever found,1,Pacific Region,P,Endangered
5940,Flowering Plants,"Buckwheat, scrub",Scrub buckwheat,,Eriogonum longifolium var. gnaphalifolium,Listed,Region 4,929,,4,Southeast Region,P,Threatened
6459,Flowering Plants,"Clover, showy Indian",Showy Indian clover,,Trifolium amoenum,Listed,Region 8,855,Wherever found,8,Pacific Southwest Region,P,Endangered
3891,Flowering Plants,"Liveforever, Santa Barbara Island",Santa Barbara Island liveforever,,Dudleya traskiae,Listed,Region 8,698,Wherever found,8,Pacific Southwest Region,P,Endangered
3347,Flowering Plants,Ha`iwale,Ha`iwale,,Cyrtandra munroi,Listed,Region 1,1230,Wherever found,1,Pacific Region,P,Endangered
6880,Flowering Plants,Pa`iniu,Pa`iniu,,Astelia waialealae,Listed,Region 1,6845,Wherever found,1,Pacific Region,P,Endangered
1891,Flowering Plants,"lotus, San Clemente Island",San Clemente Island lotus (=broom),Proposed Delisting,Acmispon dendroideus var. traskiae,Listed,Region 8,760,Wherever found,8,Pacific Southwest Region,P,Threatened
601,Flowering Plants,"Orchid, eastern prairie fringed",Eastern prairie fringed orchid,,Platanthera leucophaea,Listed,Region 3,984,Wherever found,3,Midwest Region,P,Threatened
2907,Flowering Plants,Haha,Haha,,Cyanea obtusa,Listed,Region 1,2860,Wherever found,1,Pacific Region,P,Endangered
396,Flowering Plants,"Spineflower, Monterey",Monterey spineflower,,Chorizanthe pungens var. pungens,Listed,Region 8,903,Wherever found,8,Pacific Southwest Region,P,Threatened
982,Flowering Plants,"Prickly-apple, fragrant",Fragrant prickly-apple,,Cereus eriophorus var. fragrans,Listed,Region 4,661,,4,Southeast Region,P,Endangered
7483,Flowering Plants,"Milk-vetch, Mancos",Mancos milk-vetch,,Astragalus humillimus,Listed,Region 2,639,Wherever found,2,Southwest Region,P,Endangered
3607,Flowering Plants,"Cactus, Siler pincushion",Siler pincushion cactus,,"Pediocactus (=Echinocactus,=Utahia) sileri",Listed,Region 2,794,Wherever found,2,Southwest Region,P,Threatened
6397,Flowering Plants,Haha,Haha,,Cyanea pinnatifida,Listed,Region 1,915,Wherever found,1,Pacific Region,P,Endangered
9618,Flowering Plants,No common name,No common name,,Lepidium orbiculare,Listed,Region 1,10593,Wherever found,1,Pacific Region,P,Endangered
7093,Flowering Plants,"Harebells, Avon Park",Avon Park harebells,,Crotalaria avonensis,Listed,Region 4,1235,,4,Southeast Region,P,Endangered
7704,Flowering Plants,"Milk-vetch, heliotrope",Heliotrope milk-vetch,,Astragalus montii,Listed,Region 6,888,Wherever found,6,Mountain Prairie Region,P,Threatened
1852,Flowering Plants,"Skyrocket, Pagosa",Pagosa skyrocket,,Ipomopsis polyantha,Listed,Region 6,4724,Wherever found,6,Mountain Prairie Region,P,Endangered
5106,Flowering Plants,"Thistle, Loch Lomond coyote",Loch Lomond coyote thistle,,Eryngium constancei,Listed,Region 8,931,Wherever found,8,Pacific Southwest Region,P,Endangered
5360,Flowering Plants,Kamakahala,Kamakahala,,Labordia lydgatei,Listed,Region 1,955,Wherever found,1,Pacific Region,P,Endangered
7099,Flowering Plants,"beardtongue, Parachute",Parachute beardtongue,,Penstemon debilis,Listed,Region 6,1283,Wherever found,6,Mountain Prairie Region,P,Threatened
7062,Flowering Plants,"Primrose, Maguire",Maguire primrose,,Primula maguirei,Listed,Region 6,990,Wherever found,6,Mountain Prairie Region,P,Threatened
5832,Flowering Plants,Haha,Haha,,Cyanea copelandii ssp. copelandii,Listed,Region 1,1100,Wherever found,1,Pacific Region,P,Endangered
3475,Flowering Plants,"Holly, Cook's",Cook's holly,,Ilex cookii,Listed,Region 4,948,Wherever found,4,Southeast Region,P,Endangered
8235,Flowering Plants,"Water-plantain, Kral's",Kral's water-plantain,,Sagittaria secundifolia,Listed,Region 4,1064,Wherever found,4,Southeast Region,P,Threatened
3222,Flowering Plants,"Polygonum, Scotts Valley",Scotts Valley Polygonum,,Polygonum hickmanii,Listed,Region 8,1267,Wherever found,8,Pacific Southwest Region,P,Endangered
1681,Ferns and Allies,No common name,No common name,,Doryopteris takeuchii,Listed,Region 1,2268,Wherever found,1,Pacific Region,P,Endangered
1889,Flowering Plants,"Orchid, white fringeless",White fringeless orchid,,Platanthera integrilabia,Listed,Region 4,1415,,4,Southeast Region,P,Threatened
3630,Ferns and Allies,No common name,No common name,,Tectaria estremerana,Listed,Region 4,1214,Wherever found,4,Southeast Region,P,Endangered
1854,Flowering Plants,Haha,Haha,,Cyanea profuga,Listed,Region 1,6303,Wherever found,1,Pacific Region,P,Endangered
7505,Flowering Plants,No common name,No common name,,Schiedea lydgatei,Listed,Region 1,1068,Wherever found,1,Pacific Region,P,Endangered
8049,Flowering Plants,"Crownbeard, big-leaved",Big-leaved crownbeard,,Verbesina dissita,Listed,Region 8,1173,Wherever found,8,Pacific Southwest Region,P,Threatened
5966,Flowering Plants,No common name,No common name,,Kadua parvula,Listed,Region 1,728,Wherever found,1,Pacific Region,P,Endangered
7678,Flowering Plants,`aku,`aku,,Cyanea tritomantha,Listed,Region 1,7280,Wherever found,1,Pacific Region,P,Endangered
8961,Ferns and Allies,"aumakua, Palapalai",Palapalai aumakua,,Dryopteris crinalis var. podosorus,Listed,Region 1,9963,Wherever found,1,Pacific Region,P,Endangered
3211,Flowering Plants,No common name,No common name,,Phyllostegia warshaueri,Listed,Region 1,1138,Wherever found,1,Pacific Region,P,Endangered
4704,Flowering Plants,"Rock-cress, Braun's",Braun's rock-cress,,Arabis perstellata,Listed,Region 4,630,Wherever found,4,Southeast Region,P,Endangered
2262,Flowering Plants,"Orcutt grass, hairy",Hairy Orcutt grass,,Orcuttia pilosa,Listed,Region 8,582,Wherever found,8,Pacific Southwest Region,P,Endangered
7601,Flowering Plants,"Wallflower, Contra Costa",Contra Costa wallflower,,Erysimum capitatum var. angustatum,Listed,Region 8,712,Wherever found,8,Pacific Southwest Region,P,Endangered
3627,Flowering Plants,"Desert buckwheat, Umtanum",Umtanum desert buckwheat,,Eriogonum codium,Listed,Region 1,6490,Wherever found,1,Pacific Region,P,Threatened
7103,Flowering Plants,Awiwi,Awiwi,,Schenkia sebaeoides,Listed,Region 1,1093,Wherever found,1,Pacific Region,P,Endangered
1324,Flowering Plants,No common name,No common name,,Schiedea trinervis,Listed,Region 1,623,Wherever found,1,Pacific Region,P,Endangered
8527,Flowering Plants,Ha`iwale,Ha`iwale,,Cyrtandra filipes,Listed,Region 1,2085,Wherever found,1,Pacific Region,P,Endangered
4654,Flowering Plants,"Bladderpod, lyrate",Lyrate bladderpod,,Lesquerella lyrata,Listed,Region 4,750,Wherever found,4,Southeast Region,P,Threatened
1718,Flowering Plants,Wireweed,Wireweed,,Polygonella basiramia,Listed,Region 4,804,,4,Southeast Region,P,Endangered
8302,Flowering Plants,"Grass, Solano",Solano grass,,Tuctoria mucronata,Listed,Region 8,859,Wherever found,8,Pacific Southwest Region,P,Endangered
6864,Flowering Plants,No common name,No common name,,Platanthera holochila,Listed,Region 1,983,Wherever found,1,Pacific Region,P,Endangered
6690,Flowering Plants,No common name,No common name,,Schiedea kaalae,Listed,Region 1,822,Wherever found,1,Pacific Region,P,Endangered
7940,Flowering Plants,Haha,Haha,,Cyanea asplenifolia,Listed,Region 1,7892,Wherever found,1,Pacific Region,P,Endangered
413,Flowering Plants,"Buckwheat, steamboat",Steamboat buckwheat,,Eriogonum ovalifolium var. williamsiae,Listed,Region 8,1026,Wherever found,8,Pacific Southwest Region,P,Endangered
5840,Flowering Plants,"Milk-vetch, Shivwits",Shivwits milk-vetch,,Astragalus ampullarioides,Listed,Region 6,1088,Wherever found,6,Mountain Prairie Region,P,Endangered
6800,Flowering Plants,Higuero de sierra,Higuero de sierra,,Crescentia portoricensis,Listed,Region 4,912,Wherever found,4,Southeast Region,P,Endangered
8461,Ferns and Allies,No common name,No common name,,Asplenium unisorum,Listed,Region 1,1211,Wherever found,1,Pacific Region,P,Endangered
9758,Flowering Plants,No common name,No common name,,Phyllanthus saffordii,Listed,Region 1,10725,Wherever found,1,Pacific Region,P,Endangered
5560,Flowering Plants,"Cactus, black lace",Black lace cactus,,Echinocereus reichenbachii var. albertii,Listed,Region 2,702,Wherever found,2,Southwest Region,P,Endangered
5320,Flowering Plants,Haha,Haha,,Cyanea kunthiana,Listed,Region 1,1968,Wherever found,1,Pacific Region,P,Endangered
3890,Flowering Plants,"Clarkia, Presidio",Presidio clarkia,,Clarkia franciscana,Listed,Region 8,669,Wherever found,8,Pacific Southwest Region,P,Endangered
5986,Flowering Plants,No common name,No common name,,Phyllostegia floribunda,Listed,Region 1,4533,Wherever found,1,Pacific Region,P,Endangered
7230,Flowering Plants,No common name,No common name,,Phyllostegia mollis,Listed,Region 1,981,Wherever found,1,Pacific Region,P,Endangered
7705,Flowering Plants,"Aster, decurrent false",Decurrent false aster,,Boltonia decurrens,Listed,Region 3,891,Wherever found,3,Midwest Region,P,Threatened
1278,Flowering Plants,Kamakahala,Kamakahala,,Labordia cyrtandrae,Listed,Region 1,954,Wherever found,1,Pacific Region,P,Endangered
6346,Flowering Plants,"Geranium, Hawaiian red-flowered",Nohoanu,,Geranium arboreum,Listed,Region 1,717,Wherever found,1,Pacific Region,P,Endangered
1450,Flowering Plants,"Monkshood, northern wild",Northern wild monkshood,,Aconitum noveboracense,Listed,Region 3,620,Wherever found,3,Midwest Region,P,Threatened
4186,Flowering Plants,"Jewelflower, Metcalf Canyon",Metcalf Canyon jewelflower,,Streptanthus albidus ssp. albidus,Listed,Region 8,841,Wherever found,8,Pacific Southwest Region,P,Endangered
8098,Flowering Plants,"ladies'-tresses, Canelo Hills",Canelo Hills ladies'-tresses,,Spiranthes delitescens,Listed,Region 2,1172,Wherever found,2,Southwest Region,P,Endangered
7908,Flowering Plants,`Awikiwiki,`Awikiwiki,,Canavalia pubescens,Listed,Region 1,7805,Wherever found,1,Pacific Region,P,Endangered
3826,Flowering Plants,Aupaka,Aupaka,,Isodendrion longifolium,Listed,Region 1,564,Wherever found,1,Pacific Region,P,Threatened
1583,Flowering Plants,"Lomatium, Cook's",Cook's lomatium,,Lomatium cookii,Listed,Region 1,1263,Wherever found,1,Pacific Region,P,Endangered
1660,Flowering Plants,"Mint, longspurred",Longspurred mint,,Dicerandra cornutissima,Listed,Region 4,1024,,4,Southeast Region,P,Endangered
2943,Flowering Plants,Kaulu,Kaulu,,Pteralyxia kauaiensis,Listed,Region 1,810,Wherever found,1,Pacific Region,P,Endangered
5565,Flowering Plants,"Iliau, dwarf",Dwarf iliau,,Wilkesia hobdyi,Listed,Region 1,868,Wherever found,1,Pacific Region,P,Endangered
2897,Flowering Plants,"Townsendia, Last Chance",Last Chance townsendia,,Townsendia aprica,Listed,Region 6,853,Wherever found,6,Mountain Prairie Region,P,Threatened
7424,Flowering Plants,"Rockcress, Santa Cruz Island",Santa Cruz Island rockcress,,Sibara filifolia,Listed,Region 8,609,Wherever found,8,Pacific Southwest Region,P,Endangered
7991,Flowering Plants,loulu,loulu,,Pritchardia napaliensis,Listed,Region 1,1143,Wherever found,1,Pacific Region,P,Endangered
6704,Flowering Plants,Hau kuahiwi,Hau kuahiwi,,Hibiscadelphus woodii,Listed,Region 1,1177,Wherever found,1,Pacific Region,P,Endangered
4337,Flowering Plants,No common name,No common name,,Kadua st.-johnii,Listed,Region 1,729,Wherever found,1,Pacific Region,P,Endangered
4643,Flowering Plants,No common name,No common name,,Schiedea membranacea,Listed,Region 1,604,Wherever found,1,Pacific Region,P,Endangered
9248,Flowering Plants,No common name,No common name,,Schiedea laui,Listed,Region 1,10233,Wherever found,1,Pacific Region,P,Endangered
3677,Flowering Plants,"Rosemary, Cumberland",Cumberland rosemary,,Conradina verticillata,Listed,Region 4,677,Wherever found,4,Southeast Region,P,Threatened
4187,Flowering Plants,"Jewelflower, Tiburon",Tiburon jewelflower,,Streptanthus niger,Listed,Region 8,842,Wherever found,8,Pacific Southwest Region,P,Endangered
6738,Flowering Plants,No common name,No common name,,Osmoxylon mariannense,Listed,Region 1,1265,Wherever found,1,Pacific Region,P,Endangered
2941,Flowering Plants,No common name,No common name,,Lobelia oahuensis,Listed,Region 1,759,Wherever found,1,Pacific Region,P,Endangered
3019,Flowering Plants,"Spurge, Hoover's",Hoover's spurge,,Chamaesyce hooveri,Listed,Region 8,527,Wherever found,8,Pacific Southwest Region,P,Threatened
5583,Flowering Plants,"Mustard, Carter's",Carter's mustard,,Warea carteri,Listed,Region 4,1015,,4,Southeast Region,P,Endangered
5341,Flowering Plants,No common name,No common name,,Stenogyne kaalae ssp. sherffii,Listed,Region 1,4297,Wherever found,1,Pacific Region,P,Endangered
2747,Flowering Plants,"Loosestrife, rough-leaved",Rough-leaved loosestrife,,Lysimachia asperulaefolia,Listed,Region 4,967,Wherever found,4,Southeast Region,P,Endangered
1173,Flowering Plants,No common name,No common name,,Tetramolopium remyi,Listed,Region 1,849,Wherever found,1,Pacific Region,P,Endangered
8541,Flowering Plants,"Bird's-beak, soft",Soft bird's-beak,,Cordylanthus mollis ssp. mollis,Listed,Region 8,534,Wherever found,8,Pacific Southwest Region,P,Endangered
7580,Flowering Plants,Ha`iwale,Ha`iwale,,Cyrtandra dentata,Listed,Region 1,536,Wherever found,1,Pacific Region,P,Endangered
2503,Flowering Plants,No common name,No common name,,Bonamia menziesii,Listed,Region 1,648,Wherever found,1,Pacific Region,P,Endangered
6025,Flowering Plants,"Sedge, golden",Golden sedge,,Carex lutea,Listed,Region 4,1189,Wherever found,4,Southeast Region,P,Endangered
1465,Flowering Plants,"Whitlow-wort, papery",Papery whitlow-wort,,Paronychia chartacea,Listed,Region 4,789,,4,Southeast Region,P,Threatened
2504,Flowering Plants,"Cactus, Lee pincushion",Lee pincushion cactus,,Coryphantha sneedii var. leei,Listed,Region 2,682,Wherever found,2,Southwest Region,P,Threatened
8029,Flowering Plants,"Rattleweed, hairy",Hairy rattleweed,,Baptisia arachnifera,Listed,Region 4,643,Wherever found,4,Southeast Region,P,Endangered
199,Flowering Plants,"Spurge, deltoid",Deltoid spurge,,Chamaesyce deltoidea ssp. deltoidea,Listed,Region 4,1229,,4,Southeast Region,P,Endangered
8551,Flowering Plants,No common name,No common name,,Phyllostegia waimeae,Listed,Region 1,1135,Wherever found,1,Pacific Region,P,Endangered
4922,Flowering Plants,No common name,No common name,,Phyllostegia stachyoides,Listed,Region 1,7254,Wherever found,1,Pacific Region,P,Endangered
6453,Flowering Plants,"Goetzea, beautiful",Beautiful goetzea,,Goetzea elegans,Listed,Region 4,1231,Wherever found,4,Southeast Region,P,Endangered
1284,Flowering Plants,"Buttercup, autumn",Autumn Buttercup,,Ranunculus aestivalis (=acriformis),Listed,Region 6,813,Wherever found,6,Mountain Prairie Region,P,Endangered
10705,Flowering Plants,"eryngo, Arizona",Arizona eryngo,,Eryngium sparganophyllum,Listed,Region 2,11513,,2,Southwest Region,P,Endangered
2961,Ferns and Allies,No common name,No common name,,Asplenium dielpallidum,Listed,Region 1,1218,Wherever found,1,Pacific Region,P,Endangered
1261,Flowering Plants,"mountainbalm, Indian Knob",Indian Knob mountainbalm,,Eriodictyon altissimum,Listed,Region 8,708,Wherever found,8,Pacific Southwest Region,P,Endangered
2500,Flowering Plants,"popcornflower, rough",rough popcornflower,,Plagiobothrys hirtus,Listed,Region 1,592,Wherever found,1,Pacific Region,P,Endangered
2764,Flowering Plants,No common name,No common name,,Schiedea haleakalensis,Listed,Region 1,1066,Wherever found,1,Pacific Region,P,Endangered
4543,Flowering Plants,Haha,Haha,,Cyanea lanceolata,Listed,Region 1,6019,Wherever found,1,Pacific Region,P,Endangered
7791,Flowering Plants,"Sunflower, San Mateo woolly",San Mateo woolly sunflower,,Eriophyllum latilobum,Listed,Region 8,1056,Wherever found,8,Pacific Southwest Region,P,Endangered
9609,Flowering Plants,No common name,No common name,,Santalum involutum,Listed,Region 1,10584,Wherever found,1,Pacific Region,P,Endangered
7361,Ferns and Allies,"diellia, Asplenium-leaved",Asplenium-leaved diellia,,Asplenium dielerectum,Listed,Region 1,1196,Wherever found,1,Pacific Region,P,Endangered
9763,Conifers and Cycads,Fadang,Fadang,,Cycas micronesica,Listed,Region 1,10729,Wherever found,1,Pacific Region,P,Threatened
2297,Flowering Plants,A`e,A`e,,Zanthoxylum dipetalum var. tomentosum,Listed,Region 1,1159,Wherever found,1,Pacific Region,P,Endangered
2458,Flowering Plants,"Heartleaf, dwarf-flowered",Dwarf-flowered heartleaf,Proposed Delisting,Hexastylis naniflora,Listed,Region 4,734,Wherever found,4,Southeast Region,P,Threatened
1903,Flowering Plants,Kolea,Kolea,,Myrsine vaccinioides,Listed,Region 1,2970,Wherever found,1,Pacific Region,P,Endangered
7697,Flowering Plants,Ko`oko`olau,Ko`oko`olau,,Bidens micrantha ssp. kalealaha,Listed,Region 1,645,Wherever found,1,Pacific Region,P,Endangered
8204,Flowering Plants,"Milkweed, Mead's",Mead's milkweed,,Asclepias meadii,Listed,Region 3,636,Wherever found,3,Midwest Region,P,Threatened
5211,Flowering Plants,nehe,nehe,,Lipochaeta lobata var. leptophylla,Listed,Region 1,756,Wherever found,1,Pacific Region,P,Endangered
3205,Flowering Plants,`Oha wai,`Oha wai,,Clermontia oblongifolia ssp. brevipes,Listed,Region 1,1097,Wherever found,1,Pacific Region,P,Endangered
1652,Flowering Plants,No common name,No common name,,Kadua degeneri,Listed,Region 1,726,Wherever found,1,Pacific Region,P,Endangered
3735,Flowering Plants,"Beauty, Harper's",Harper's beauty,,Harperocallis flava,Listed,Region 4,723,,4,Southeast Region,P,Endangered
262,Flowering Plants,`Ahinahina,`Ahinahina,,Argyroxiphium sandwicense ssp. sandwicense,Listed,Region 1,882,Wherever found,1,Pacific Region,P,Endangered
7988,Flowering Plants,Kuawawaenohu,Kuawawaenohu,,Schiedea lychnoides,Listed,Region 1,1084,Wherever found,1,Pacific Region,P,Endangered
4280,Flowering Plants,"Hibiscus, Clay's",Clay's hibiscus,,Hibiscus clayi,Listed,Region 1,737,Wherever found,1,Pacific Region,P,Endangered
5214,Flowering Plants,"Snowbells, Texas",Texas snowbells,,Styrax platanifolius ssp. texanus,Listed,Region 2,843,Wherever found,2,Southwest Region,P,Endangered
5757,Flowering Plants,Nohoanu,Nohoanu,,Geranium kauaiense,Listed,Region 1,4630,Wherever found,1,Pacific Region,P,Endangered
4945,Flowering Plants,loulu,loulu,,Pritchardia maideniana,Listed,Region 1,1142,Wherever found,1,Pacific Region,P,Endangered
8950,Flowering Plants,Haha,Haha,,Cyanea kolekoleensis,Listed,Region 1,9952,Wherever found,1,Pacific Region,P,Endangered
5219,Flowering Plants,"Goldenrod, Houghton's",Houghton's goldenrod,,Solidago houghtonii,Listed,Region 3,1003,Wherever found,3,Midwest Region,P,Threatened
2239,Flowering Plants,"Grass, Eureka Dune",Eureka Dune grass,,Swallenia alexandrae,Listed,Region 8,844,,8,Pacific Southwest Region,P,Threatened
7511,Flowering Plants,No common name,No common name,,Phyllostegia mannii,Listed,Region 1,1163,Wherever found,1,Pacific Region,P,Endangered
4595,Flowering Plants,Haha,Haha,,Cyanea mannii,Listed,Region 1,1103,Wherever found,1,Pacific Region,P,Endangered
4307,Flowering Plants,Haha,Haha,,Cyanea marksii,Listed,Region 1,6969,Wherever found,1,Pacific Region,P,Endangered
1720,Flowering Plants,"Arrowhead, bunched",Bunched arrowhead,,Sagittaria fasciculata,Listed,Region 4,818,Wherever found,4,Southeast Region,P,Endangered
3184,Flowering Plants,No common name,No common name,,Phyllostegia brevidens,Listed,Region 1,3592,Wherever found,1,Pacific Region,P,Endangered
2864,Flowering Plants,No common name,No common name,,Chamaecrista glandulosa var. mirabilis,Listed,Region 4,900,Wherever found,4,Southeast Region,P,Endangered
1570,Flowering Plants,"Ladies-tresses, Navasota",Navasota ladies-tresses,,Spiranthes parksii,Listed,Region 2,837,Wherever found,2,Southwest Region,P,Endangered
1846,Flowering Plants,"Pitcher-plant, Alabama canebrake",Alabama canebrake pitcher-plant,,Sarracenia rubra ssp. alabamensis,Listed,Region 4,994,Wherever found,4,Southeast Region,P,Endangered
427,Ferns and Allies,No common name,No common name,,Polystichum calderonense,Listed,Region 4,1213,Wherever found,4,Southeast Region,P,Endangered
949,Flowering Plants,"Spurge, wedge",Wedge spurge,,Chamaesyce deltoidea serpyllum,Listed,Region 4,7948,,4,Southeast Region,P,Endangered
1886,Flowering Plants,"Chumbo, Higo",Higo Chumbo,,Harrisia portoricensis,Listed,Region 4,942,Wherever found,4,Southeast Region,P,Threatened
7742,Flowering Plants,Palo colorado,Palo colorado,,Ternstroemia luquillensis,Listed,Region 4,1006,Wherever found,4,Southeast Region,P,Endangered
4561,Flowering Plants,No common name,No common name,,Lysimachia maxima,Listed,Region 1,1129,Wherever found,1,Pacific Region,P,Endangered
1001,Flowering Plants,Kulu`i,Kulu`i,,Nototrichium humile,Listed,Region 1,782,Wherever found,1,Pacific Region,P,Endangered
2538,Flowering Plants,"Dudleya, Santa Monica Mountains",Santa Monica Mountains dudleyea,,Dudleya cymosa ssp. ovatifolia,Listed,Region 8,1168,Wherever found,8,Pacific Southwest Region,P,Threatened
5815,Flowering Plants,Honohono,Honohono,,Haplostachys haplostachya,Listed,Region 1,722,Wherever found,1,Pacific Region,P,Endangered
5816,Flowering Plants,Kauai hau kuahiwi,Kauai hau kuahiwi,,Hibiscadelphus distans,Listed,Region 1,735,Wherever found,1,Pacific Region,P,Endangered
8403,Flowering Plants,"Bluegrass, Mann's",Mann's bluegrass,,Poa mannii,Listed,Region 1,986,Wherever found,1,Pacific Region,P,Endangered
3180,Flowering Plants,lehua makanoe,lehua makanoe,,Lysimachia daphnoides,Listed,Region 1,7170,Wherever found,1,Pacific Region,P,Endangered
6715,Flowering Plants,"Bulrush, Northeastern",Northeastern bulrush,,Scirpus ancistrochaetus,Listed,Region 5,823,,5,Northeast Region,P,Endangered
5312,Flowering Plants,"Paintbrush, soft-leaved",Soft-leaved paintbrush,,Castilleja mollis,Listed,Region 8,524,Wherever found,8,Pacific Southwest Region,P,Endangered
4688,Flowering Plants,Haha,Haha,,Cyanea remyi,Listed,Region 1,1176,Wherever found,1,Pacific Region,P,Endangered
394,Flowering Plants,No common name,No common name,,Viola lanaiensis,Listed,Region 1,866,Wherever found,1,Pacific Region,P,Endangered
4812,Flowering Plants,Ha`iwale,Ha`iwale,,Cyrtandra kaulantha,Listed,Region 1,4201,Wherever found,1,Pacific Region,P,Endangered
4558,Flowering Plants,Haha,Haha,,Cyanea hamatiflora ssp. carlsonii,Listed,Region 1,1050,Wherever found,1,Pacific Region,P,Endangered
8345,Flowering Plants,No common name,No common name,,Platydesma cornuta var. cornuta,Listed,Region 1,8303,Wherever found,1,Pacific Region,P,Endangered
3905,Flowering Plants,Hoawa,Hoawa,,Pittosporum halophilum,Listed,Region 1,4740,Wherever found,1,Pacific Region,P,Endangered
5745,Flowering Plants,Sandlace,Sandlace,,Polygonella myriophylla,Listed,Region 4,805,,4,Southeast Region,P,Endangered
6087,Flowering Plants,"Brodiaea, thread-leaved",Thread-leaved brodiaea,,Brodiaea filifolia,Listed,Region 8,516,Wherever found,8,Pacific Southwest Region,P,Threatened
5741,Flowering Plants,Palo de rosa,Palo de rosa,Proposed Reclassification to Threatened,Ottoschulzia rhodoxylon,Listed,Region 4,975,Wherever found,4,Southeast Region,P,Endangered
4909,Flowering Plants,"Cactus, Nellie''s cory",Nellie''s cory cactus,,Escobaria minima,Listed,Region 2,680,Wherever found,2,Southwest Region,P,Endangered
7381,Flowering Plants,No common name,No common name,,Nesogenes rotensis,Listed,Region 1,1264,Wherever found,1,Pacific Region,P,Endangered
4926,Flowering Plants,Kuahiwi laukahi,Kuahiwi laukahi,,Plantago princeps,Listed,Region 1,800,Wherever found,1,Pacific Region,P,Endangered
4027,Flowering Plants,"Peppergrass, Slickspot",Slickspot peppergrass,,Lepidium papilliferum,Listed,Region 1,2810,,1,Pacific Region,P,Threatened
2041,Flowering Plants,`aku`aku,`aku`aku,,Cyanea platyphylla,Listed,Region 1,916,Wherever found,1,Pacific Region,P,Endangered
8542,Flowering Plants,Alani,Alani,,Melicope quadrangularis,Listed,Region 1,773,Wherever found,1,Pacific Region,P,Endangered
6347,Flowering Plants,No common name,No common name,,Gouania vitifolia,Listed,Region 1,721,Wherever found,1,Pacific Region,P,Endangered
7757,Ferns and Allies,Wawae`iole,Wawae`iole,,Huperzia nutans,Listed,Region 1,1208,Wherever found,1,Pacific Region,P,Endangered
5212,Flowering Plants,"Lousewort, Furbish",Furbish lousewort,Proposed Reclassification to Threatened,Pedicularis furbishiae,Listed,Region 5,790,Wherever found,5,Northeast Region,P,Endangered
5098,Flowering Plants,No common name,No common name,,Phyllostegia knudsenii,Listed,Region 1,590,Wherever found,1,Pacific Region,P,Endangered
2238,Flowering Plants,"Plum, scrub",Scrub plum,,Prunus geniculata,Listed,Region 4,809,,4,Southeast Region,P,Endangered
1215,Ferns and Allies,Wawae`iole,Wawae`iole,,Huperzia mannii,Listed,Region 1,1207,Wherever found,1,Pacific Region,P,Endangered
706,Flowering Plants,Alani,Alani,,Melicope mucronulata,Listed,Region 1,769,Wherever found,1,Pacific Region,P,Endangered
3168,Flowering Plants,"Rhododendron, Chapman",Chapman rhododendron,,Rhododendron chapmanii,Listed,Region 4,816,,4,Southeast Region,P,Endangered
4028,Flowering Plants,Alani,Alani,,Melicope adscendens,Listed,Region 1,1132,Wherever found,1,Pacific Region,P,Endangered
1806,Flowering Plants,"Manzanita, Ione",Ione manzanita,,Arctostaphylos myrtifolia,Listed,Region 8,504,Wherever found,8,Pacific Southwest Region,P,Threatened
9239,Flowering Plants,haha,haha,,Cyanea magnicalyx,Listed,Region 1,10224,Wherever found,1,Pacific Region,P,Endangered
2280,Flowering Plants,"Cactus, Colorado hookless",Colorado hookless Cactus,,Sclerocactus glaucus,Listed,Region 6,824,Wherever found,6,Mountain Prairie Region,P,Threatened
