Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
AMPHI7,,Amphitecna Miers,amphitecna,Bignoniaceae,Virgin Islands
AMPO,,Amaranthus polygonoides L.,tropical amaranth,Amaranthaceae,Virgin Islands
AMPO,AMBE,Amaranthus berlandieri (Moq.) Uline & Bray,,Amaranthaceae,Virgin Islands
AMPO,AMPOB,Amaranthus polygonoides L. ssp. berlandieri (Moq.) Thell.,,Amaranthaceae,Virgin Islands
AMSP,,Amaranthus spinosus L.,spiny amaranth,Amaranthaceae,Virgin Islands
AMTR2,,Amaranthus tricolor L.,Joseph's-coat,Amaranthaceae,Virgin Islands
AMTR2,AMGA,Amaranthus gangeticus L.,,Amaranthaceae,Virgin Islands
AMVI,,Amaranthus viridis L.,slender amaranth,Amaranthaceae,Virgin Islands
AMVI,AMGR10,Amaranthus gracilis Desf.,,Amaranthaceae,Virgin Islands
AMVI,AMVI5,"Amaranthus viridus L., orth. var.",,Amaranthaceae,Virgin Islands
AMYRI,,Amyris P. Br.,torchwood,Rutaceae,Virgin Islands
ANAC4,,Antirhea acutata (DC.) Urb.,placa chiquitu,Rubiaceae,Virgin Islands
ANAC4,STAC2,Stenostomum acutatum DC.,,Rubiaceae,Virgin Islands
ANACA,,Anacardium L.,anacardium,Anacardiaceae,Virgin Islands
ANBI,,Andropogon bicornis L.,barbas de indio,Poaceae,Virgin Islands
ANCO29,,Anthurium cordatum (L.) Schott,Organ Mountain laceleaf,Araceae,Virgin Islands
ANCO29,ANCO26,Anthurium cordifolium Kunth,,Araceae,Virgin Islands
ANCR3,,Anthurium crenatum (L.) Kunth,scalloped laceleaf,Araceae,Virgin Islands
ANCR3,ANAC2,Anthurium acaule auct. non (Jacq.) Schott,,Araceae,Virgin Islands
ANDIR,,Andira Juss.,andira,Fabaceae,Virgin Islands
ANDRO2,,Andropogon L.,bluestem,Poaceae,Virgin Islands
ANETH,,Anethum L.,dill,Apiaceae,Virgin Islands
ANGL2,,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",bushy bluestem,Poaceae,Virgin Islands
ANGL4,,Annona glabra L.,pond apple,Annonaceae,Virgin Islands
ANGLP,,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. var. pumilus Vasey ex L.H. Dewey",bushy bluestem,Poaceae,Virgin Islands
ANGLP,ANTE14,Andropogon tenuispatheus (Nash) Nash,,Poaceae,Virgin Islands
ANGR2,,Anethum graveolens L.,dill,Apiaceae,Virgin Islands
ANGR5,,Andropogon gracilis Spreng.,wire bluestem,Poaceae,Virgin Islands
ANGR5,ANSE14,Andropogon sericatus Swallen,,Poaceae,Virgin Islands
ANGR5,SCGR2,Schizachyrium gracile (Spreng.) Nash,,Poaceae,Virgin Islands
ANGR5,SCSE3,Schizachyrium sericatum (Swallen) Gould,,Poaceae,Virgin Islands
ANGU,,Antigonon guatemalense Meisn.,bellisima grande,Polygonaceae,Virgin Islands
